bugID,component,component0Days,component1Days,component3Days,component7Days,component14Days,component30Days,reporterEmail,assigneeEmail,assigneeEmail0Days,assigneeEmail1Days,assigneeEmail3Days,assigneeEmail7Days,assigneeEmail14Days,assigneeEmail30Days,os,os0Days,os1Days,os3Days,os7Days,os14Days,os30Days,platform,platform0Days,platform1Days,platform3Days,platform7Days,platform14Days,platform30Days,milestone,milestone0Days,milestone1Days,milestone3Days,milestone7Days,milestone14Days,milestone30Days,nrKeywords,nrDependentBugs,peopleCC,nrPeopleCC0Days,nrPeopleCC1Days,nrPeopleCC3Days,nrPeopleCC7Days,nrPeopleCC14Days,nrPeopleCC30Days,opened,hoursOpenedBeforeNextRelease,lastModified,priority,priority0Days,priority1Days,priority3Days,priority7Days,priority14Days,priority30Days,severity,severity0Days,severity1Days,severity3Days,severity7Days,severity14Days,severity30Days,resolution,resolution0Days,resolution1Days,resolution3Days,resolution7Days,resolution14Days,resolution30Days,firstFix,lastFix,hoursLastFixBeforeNextRelease,hoursLastFixAfterPreviousRelease,status,status0Days,status1Days,status3Days,status7Days,status14Days,status30Days,firstActivity,nrActivities,nrActivities0Days,nrActivities1Days,nrActivities3Days,nrActivities7Days,nrActivities14Days,nrActivities30Days,lastResolution,nrComments,nrComments0Days,nrComments1Days,nrComments3Days,nrComments7Days,nrComments14Days,nrComments30Days,hoursToLastFix,hoursToLastResolution,monthOpened,yearOpened,monthYearOpened,filter_$,hTLFix2Bins0Days,hTLFix2Bins1Days,hTLFix2Bins3Days,hTLFix2Bins7Days,hTLFix2Bins14Days,hTLFix2Bins30Days,PredictedProbability_1,PredictedProbability_2,PredictedProbability_1_1,PredictedProbability_2_1,PredictedProbability_1_2,PredictedProbability_2_2,PredictedProbability_1_3,PredictedProbability_2_3,PredictedProbability_1_4,PredictedProbability_2_4,PredictedProbability_1_5,PredictedProbability_2_5,monthYearLastFixed
340878,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),thaytan@mad.scientist.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,0,0,0,0,0,0,0,5/7/06 1:23,3118.6167,9/28/06 22:08,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9/27/06 16:53,9/28/06 22:08,3818.8623,358.1378,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,7/10/06 15:01,11,0,0,0,0,0,0,9/28/06 22:08,7,0,1,1,1,1,1,3476.75,3476.75,5,2006,2006- 5,1,2,2,2,2,2,2,0.613744,0.386256,0.383392,0.616608,0.429703,0.570297,0.428161,0.571839,0.412587,0.587413,0.38247,0.61753,2006- 9
343184,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,manauw@skynet.be,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,0,0,0,0,0,0,0,5/28/06 13:20,2602.6667,7/13/06 11:09,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7/13/06 11:09,7/13/06 11:09,1500.8406,1835.1594,RESOLVED,UNCONFIRMED,NEW,NEW,NEW,NEW,NEW,5/28/06 17:48,9,0,2,2,2,2,2,7/13/06 11:09,8,0,4,7,7,7,7,1101.816667,1101.816667,5,2006,2006- 5,1,2,2,2,2,1,1,0.613744,0.386256,0.648541,0.351459,0.568539,0.431461,0.394928,0.605072,0.379913,0.620087,0.512126,0.487874,2006- 7
342680,gst-plugins-base,don't know,don't know,don't know,gst-plugins-base,gst-plugins-base,gst-plugins-base,gnome@jonobacon.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,2,0,0,0,1,1,1,5/23/06 9:30,2726.5002,8/13/06 16:27,P4,P4,P4,P4,P4,P4,P4,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8/13/06 16:27,8/13/06 16:27,751.54974,2584.4502,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,5/29/06 9:01,7,0,0,0,2,2,3,8/13/06 16:27,6,0,4,4,4,4,4,1974.95,1974.95,5,2006,2006- 5,1,2,2,2,2,2,1,0.471366,0.528634,0.648541,0.351459,0.412903,0.587097,0.550152,0.449848,0.412587,0.587413,0.512126,0.487874,2006- 8
343196,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),ensonic@sonicpulse.de,wim.taymans@gmail.com,gstreamer-bugs@lists.sourceforge.net,ensonic@sonicpulse.de,ensonic@sonicpulse.de,ensonic@sonicpulse.de,ensonic@sonicpulse.de,ensonic@sonicpulse.de,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,2,0,0,0,0,0,0,5/28/06 14:52,2601.1333,7/5/06 8:16,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7/5/06 8:16,7/5/06 8:16,1695.7252,1640.2748,RESOLVED,UNCONFIRMED,ASSIGNED,ASSIGNED,ASSIGNED,ASSIGNED,ASSIGNED,5/28/06 14:57,16,0,4,4,4,4,4,7/5/06 8:16,11,0,3,3,3,3,3,905.4,905.4,5,2006,2006- 5,1,2,2,2,1,1,1,0.613744,0.386256,0.648541,0.351459,0.517241,0.482759,0.575758,0.424242,0.442857,0.557143,0.555556,0.444444,2006- 7
341662,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),t.i.m@zen.co.uk,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/13/06 17:11,2958.8167,5/13/06 17:51,P4,P4,P4,P4,P4,P4,P4,BLOCKER,BLOCKER,BLOCKER,BLOCKER,BLOCKER,BLOCKER,BLOCKER,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/13/06 17:51,5/13/06 17:51,2958.1484,377.85138,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/13/06 17:34,6,0,6,6,6,6,6,5/13/06 17:51,3,0,3,3,3,3,3,0.666667,0.666667,5,2006,2006- 5,0,1,1,1,1,1,1,0.811765,0.188235,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2006- 5
341667,gstreamer (core),don't know,don't know,don't know,don't know,don't know,don't know,gnome@jonobacon.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,1,0,0,0,0,0,0,5/13/06 17:37,2958.3833,6/30/06 13:19,P4,P4,P4,P4,P4,P4,P4,NORMAL,major,major,major,major,major,major,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6/30/06 13:19,6/30/06 13:19,1810.6803,1525.3197,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,6/22/06 17:01,11,0,0,0,0,0,0,6/30/06 13:19,3,0,1,1,1,1,1,1147.7,1147.7,5,2006,2006- 5,1,2,2,2,2,1,1,0.471366,0.528634,0.383392,0.616608,0.181818,0.818182,0.394928,0.605072,0.379913,0.620087,0.38247,0.61753,2006- 6
342181,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gnomebugzilla@sukimashita.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,0,0,0,0,0,0,0,5/17/06 21:05,2858.9167,5/21/06 15:42,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/18/06 17:21,5/18/06 17:21,2838.648,497.35193,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/18/06 15:52,8,0,7,7,8,8,8,5/18/06 17:21,3,0,3,3,3,3,3,20.266667,20.266667,5,2006,2006- 5,0,1,1,1,1,1,1,0.613744,0.386256,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2006- 5
341160,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,sjoerd@luon.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,0,0,0,0,0,0,0,5/9/06 17:13,3054.7834,5/9/06 17:31,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/9/06 17:31,5/9/06 17:31,3054.4717,281.52835,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/9/06 17:31,5,0,5,5,5,5,5,5/9/06 17:31,3,0,3,3,3,3,3,0.3,0.3,5,2006,2006- 5,0,1,1,1,1,1,1,0.613744,0.386256,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2006- 5
341677,gst-plugins-ugly,general,GStreamer backend,GStreamer backend,GStreamer backend,GStreamer backend,GStreamer backend,rodrigomessiasbarros@gmail.com,wim.taymans@gmail.com,totem-general-maint@gnome.bugs,totem-gstreamer-maint@gnome.bugs,totem-gstreamer-maint@gnome.bugs,totem-gstreamer-maint@gnome.bugs,totem-gstreamer-maint@gnome.bugs,totem-gstreamer-maint@gnome.bugs,other,other,other,other,other,other,other,Other,Other,Other,Other,Other,Other,Other,0.10.,---,---,---,---,---,---,0,0,2,0,1,1,1,1,1,5/13/06 19:35,2956.4165,7/10/06 11:53,P3,P3,P3,P3,P3,P3,P3,CRITICAL,CRITICAL,CRITICAL,CRITICAL,CRITICAL,CRITICAL,CRITICAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7/10/06 11:53,7/10/06 11:53,1572.1122,1763.8878,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,5/13/06 20:20,19,0,4,4,4,4,4,7/10/06 11:53,6,0,1,1,3,3,3,1384.3,1384.3,5,2006,2006- 5,1,2,2,2,2,1,1,0.471366,0.528634,0,1,0.181818,0.818182,0.394928,0.605072,1,0,0.512126,0.487874,2006- 7
340909,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,hawkes@web.de,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,0.10.,0,0,0,0,0,0,0,0,0,5/7/06 9:42,3110.2998,5/23/06 14:33,P4,P4,P4,P4,P4,P4,P4,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,5/23/06 14:33,5/23/06 14:33,2721.444,614.5558,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,5/18/06 13:04,4,0,0,0,0,1,4,5/23/06 14:33,4,0,1,1,2,3,4,388.85,388.85,5,2006,2006- 5,0,2,1,1,1,1,1,0.434783,0.565217,0.534615,0.465385,0.429703,0.570297,0.550152,0.449848,0.412587,0.587413,#NULL!,#NULL!,2006- 5
341681,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,ganadist@chollian.net,t.i.m@zen.co.uk,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,0,0,0,0,0,0,0,5/13/06 20:29,2955.5166,11/21/06 18:41,P4,P4,P4,P4,P4,P4,P4,MINOR,MINOR,MINOR,MINOR,MINOR,MINOR,MINOR,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11/21/06 18:41,11/21/06 18:41,2525.3093,1651.6906,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,NEW,NEW,NEW,5/13/06 20:32,9,0,1,1,4,4,4,11/21/06 18:41,6,0,3,3,3,3,3,4606.2,4606.2,5,2006,2006- 5,1,2,2,2,2,2,2,0.811765,0.188235,0.648541,0.351459,0.568539,0.431461,0.550152,0.449848,0.412587,0.587413,0.512126,0.487874,2006-11
342962,gst-ffmpeg,gst-plugins-ugly,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,msmith@xiph.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,6,0,0,0,0,0,0,5/25/06 22:26,2665.5667,3/17/08 18:21,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5/2/07 16:06,5/2/07 16:06,2215.8887,1359.1115,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,5/25/06 23:01,18,0,2,2,2,2,2,5/2/07 16:06,14,0,3,3,3,3,3,8201.666667,8201.666667,5,2006,2006- 5,1,2,2,2,2,2,2,0.471366,0.528634,0.648541,0.351459,0.412903,0.587097,0.394928,0.605072,0.379913,0.620087,0.512126,0.487874,2007- 5
342454,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gnome@jonobacon.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,0.10.,0.10.,0.10.,0.10.,0,0,2,0,1,2,2,2,2,5/21/06 0:15,2783.75,5/22/06 16:31,P4,P4,P4,P4,P4,P4,P4,CRITICAL,CRITICAL,CRITICAL,CRITICAL,CRITICAL,CRITICAL,CRITICAL,FIXED,#NULL!,#NULL!,FIXED,FIXED,FIXED,FIXED,5/22/06 16:31,5/22/06 16:31,2743.4749,592.525,RESOLVED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/21/06 10:53,8,0,1,8,8,8,8,5/22/06 16:31,5,0,5,5,5,5,5,40.266667,40.266667,5,2006,2006- 5,0,1,1,1,1,1,1,0.434783,0.565217,0.648541,0.351459,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2006- 5
341432,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,t.i.m@zen.co.uk,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,0,0,0,0,0,0,0,5/11/06 15:59,3008.0168,5/11/06 16:07,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/11/06 16:07,5/11/06 16:07,3007.8782,328.12167,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/11/06 16:07,4,0,4,4,4,4,4,5/11/06 16:07,2,0,2,2,2,2,2,0.133333,0.133333,5,2006,2006- 5,0,1,1,1,1,1,1,0.613744,0.386256,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2006- 5
341435,gnonlin,gnonlin,gnonlin,gnonlin,gnonlin,gnonlin,gnonlin,gnome@jonobacon.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,1,0,0,0,0,1,1,5/11/06 16:06,3007.9,8/18/06 11:04,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8/18/06 11:04,8/18/06 11:04,636.9233,2699.0767,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,NEW,NEW,5/21/06 10:41,7,0,0,0,0,4,4,8/18/06 11:04,4,0,1,1,1,3,3,2370.966667,2370.966667,5,2006,2006- 5,1,2,2,2,2,2,2,0.471366,0.528634,0.534615,0.465385,0.429703,0.570297,0.394928,0.605072,0.628571,0.371429,0.512126,0.487874,2006- 8
341182,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,sjoerd@luon.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,0.10.,0.10.,0.10.,0.10.,0,0,1,0,0,1,1,1,1,5/9/06 20:58,3051.0332,5/11/06 20:59,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,FIXED,FIXED,FIXED,FIXED,5/11/06 20:59,5/11/06 20:59,3003.0046,332.99554,RESOLVED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/11/06 20:59,4,0,0,4,4,4,4,5/11/06 20:59,3,0,2,3,3,3,3,48.016667,48.016667,5,2006,2006- 5,0,1,1,1,1,1,1,0.613744,0.386256,0.648541,0.351459,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2006- 5
341696,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,msmith@xiph.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/14/06 0:06,2951.9,5/15/06 9:39,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,FIXED,FIXED,FIXED,FIXED,5/15/06 9:39,5/15/06 9:39,2918.3418,417.65836,RESOLVED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/14/06 10:09,8,0,3,8,8,8,8,5/15/06 9:39,6,0,4,5,5,5,5,33.55,33.55,5,2006,2006- 5,0,1,1,1,1,1,1,0.613744,0.386256,0.648541,0.351459,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2006- 5
342222,gst-plugins-ugly,don't know,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,ernstp@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,0.10.,0.10.,0.10.,0,0,2,0,0,0,1,1,1,5/18/06 8:13,2847.7832,8/24/06 10:06,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,5/24/06 15:56,5/24/06 15:56,2696.0566,639.9433,RESOLVED,UNCONFIRMED,NEW,NEW,RESOLVED,RESOLVED,RESOLVED,5/18/06 14:39,9,0,4,4,8,8,8,5/24/06 15:56,6,0,4,4,5,5,5,151.716667,151.716667,5,2006,2006- 5,0,2,1,1,1,1,1,0.471366,0.528634,0.648541,0.351459,0.412903,0.587097,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2006- 5
342734,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,manauw@skynet.be,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,0,0,0,0,0,0,0,5/23/06 19:52,2716.1333,5/23/06 20:15,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/23/06 20:15,5/23/06 20:15,2715.7422,620.25775,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/23/06 20:15,5,0,5,5,5,5,5,5/23/06 20:15,3,0,3,3,3,3,3,0.383333,0.383333,5,2006,2006- 5,0,1,1,1,1,1,1,0.613744,0.386256,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2006- 5
